ticker,fund_name,initial_date,return_1999,return_2000,return_2001,return_2002,return_2003,return_2004,return_2005,return_2006,return_2007,return_2008,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,inception_year,count_year_returns,flag_yrs_5,flag_yrs_10,flag_yrs_15,flag_yrs_20,return_5_yrs,return_10_yrs,return_15_yrs,return_20_yrs
VCLN,Virtus Duff & Phelps Clean Energy ETF,2021-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04998422960008808,-0.07874660148629398,-0.17547671326665237,2021,3,0,0,0,0,NA,NA,NA,NA
VCR,Vanguard Consumer Discretion ETF,2004-01-30,NA,NA,NA,NA,NA,0.14419169374850416,-0.04103315048940237,0.16503392304033104,-0.11798287660344677,-0.37883071445690664,0.4642013842589477,0.3056610501814072,0.03645848109322602,0.24604094036720836,0.43660709397577846,0.08162115854513141,0.06258597628775808,0.06714063990178154,0.2281554172604008,-0.02306910063444001,0.27449369433006554,0.48358720419869106,0.2485550838099797,-0.35148827130283433,0.4037584090869129,2004,20,1,1,1,0,0.16534290568790255,0.1220305379007296,0.17487956682208594,NA
VDC,Vanguard Consumer Staples ETF,2004-01-30,NA,NA,NA,NA,NA,0.09915384407292228,0.03759709005496647,0.15861801968331357,0.12669553567523129,-0.1657941519514774,0.1656479952513923,0.146282380609974,0.13623886330964383,0.11033177594813504,0.28037639063404174,0.16009637724624914,0.05826345363106711,0.06293079385643519,0.11845363118929564,-0.07792796747164121,0.2610698106452243,0.10856471165653424,0.17639190728104248,-0.01787969647759713,0.02385167039986457,2004,20,1,1,1,0,0.10583616251256056,0.08328558240282913,0.11029039379032235,NA
VDE,Vanguard Energy ETF,2004-09-29,NA,NA,NA,NA,NA,0.0530959581240813,0.3904834930545562,0.18992440305323588,0.3464073080663179,-0.3957757639874677,0.2554276513093958,0.21070387260075776,0.02807855055020347,0.03391239129994128,0.2583498728977234,-0.11714006357115968,-0.23224149794283488,0.29174053015922974,-0.02499245863750798,-0.19945369487681808,0.09281510265607218,-0.3302519974282716,0.5631187340639852,0.6288620411949648,3.058417598160723e-4,2004,20,1,1,1,0,0.13264402486035287,0.02450795605552103,0.06549879171332407,NA
LGRO,Level Four Large Cap Growth Active ETF,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117373692758292,2023,1,0,0,0,0,NA,NA,NA,NA
LITP,Sprott Lithium Miners ETF,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3613895756262648,2023,1,0,0,0,0,NA,NA,NA,NA
LOCT,Innovator ETFs Trust Innovator Premium Income 15 Buffer ETF -,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02376275937276717,2023,1,0,0,0,0,NA,NA,NA,NA
LOPP,Gabelli Love Our Planet & People ETF Gabelli Love Our Planet &,2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17199744508605064,-0.15042785763550826,0.0473518803469164,2021,3,0,0,0,0,NA,NA,NA,NA
LOWV,AB Active ETFs Inc. AB US Low Volatility Equity ETF,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1948478400949447,2023,1,0,0,0,0,NA,NA,NA,NA
LQAI,Exchange Listed Funds Trust LG QRAFT AI-Powered U.S. Large Cap,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091220485369627,2023,1,0,0,0,0,NA,NA,NA,NA
LRGC,AB Active ETFs Inc. AB US Large Cap Strategic Equities ETF,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09298221302992582,2023,1,0,0,0,0,NA,NA,NA,NA
LRGE,ClearBridge Large Cap Growth ESG ETF,2017-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16554871163058782,-0.00345563849564012,0.3338131116792511,0.31893985728424146,0.22932845428967252,-0.31450298809897215,0.4636036874973162,2017,7,1,0,0,0,0.16757125399188588,NA,NA,NA
LRGF,iShares U.S. Equity Factor ETF,2015-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01705177182749417,0.12518825120558907,0.21127468335543775,-0.0965853546015567,0.26116504609359037,0.11111965136311051,0.25014573998038303,-0.14767031334102532,0.2585430054310802,2015,9,1,0,0,0,0.13447208752036421,NA,NA,NA
LRND,IQ U.S. Large Cap R&D Leaders ETF,2022-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1932776331559134,0.4412830678463788,2022,2,0,0,0,0,NA,NA,NA,NA
LRNZ,TrueShares Technology AI & Deep Learning ETF,2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8781546127977369,-0.00959981176179236,-0.5146465829997464,0.6711567425171079,2020,4,0,0,0,0,NA,NA,NA,NA
LSAF,LeaderShares AlphaFactor US Core Equity ETF,2018-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15465343675396537,0.2835754527664258,0.06916576145384679,0.2719787171009551,-0.13121931617427052,0.15486866291165802,2018,6,1,0,0,0,0.11860771097417366,NA,NA,NA
LSEQ,Harbor ETF Trust Harbor Long-Short Equity ETF,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00279965506413359,2023,1,0,0,0,0,NA,NA,NA,NA
LSGR,Natixis ETF Trust II Natixis Loomis Sayles Focused Growth ETF,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12342930763769178,2023,1,0,0,0,0,NA,NA,NA,NA
LTL,ProShares Ultra Communication Services,2008-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6596030893215401,0.4570445018586051,0.40295112268064526,-0.1990618658097273,0.3479866486538499,0.5746857162906882,-0.00896011696626042,-0.06153853294972,0.4555610741297942,-0.2684811121451647,-0.234383907902037,0.30159310004674356,-0.03252422159072477,0.3994326014180045,-0.4114572379888076,0.62042583644355,2008,16,1,1,1,0,0.10941721740645116,0.024530546681239995,0.10428929355082772,NA
LUX,Tema ETF Trust Tema Luxury ETF,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04703836645433024,2023,1,0,0,0,0,NA,NA,NA,NA
LVHD,Franklin U.S. Low Volatility High Dividend Index ETF,2015-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0154518658244076,0.17388442452721198,0.14251013134124313,-0.05585188469487445,0.2291498074334386,-0.01278239842460216,0.2690661760948836,-0.01818856525425261,-0.00946364304103108,2015,9,1,0,0,0,0.08412684033473261,NA,NA,NA
LVOL,American Century Low Volatility ETF,2021-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2571495197428362,-0.12896014349382123,0.14906329774966776,2021,3,0,0,0,0,NA,NA,NA,NA
MAGA,Point Bridge America First ETF,2017-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09666799167854824,-0.14823309021588504,0.26078474594461243,0.05927127820358335,0.33602616962587906,-0.01011488662332205,0.1037142587149804,2017,7,1,0,0,0,0.14282810106338295,NA,NA,NA
MAGS,Roundhill Magnificent Seven ETF,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3731384068433952,2023,1,0,0,0,0,NA,NA,NA,NA
MAMB,Monarch Ambassador Income ETF,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01763862321696518,-0.13012961523070965,0.04898773489239394,2021,3,0,0,0,0,NA,NA,NA,NA
MARB,First Trust Merger Arbitrage ETF,2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02351601338126685,0.0026588571776609,0.03885878847257928,0.02160362127046977,2020,4,0,0,0,0,NA,NA,NA,NA
MART,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer10 Mar E,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16936090777825452,2023,1,0,0,0,0,NA,NA,NA,NA
MARW,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer20 Mar E,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11829202194904932,2023,1,0,0,0,0,NA,NA,NA,NA
MARZ,TrueShares Structured Outcome (March) ETF,2021-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17799063724377584,-0.12694417138627134,0.20373268231202937,2021,3,0,0,0,0,NA,NA,NA,NA
MAYT,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer10 May E,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11984821649198384,2023,1,0,0,0,0,NA,NA,NA,NA
MAYW,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer20 May E,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08175950596492942,2023,1,0,0,0,0,NA,NA,NA,NA
MBCC,Monarch Blue Chips Core ETF,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18653803245706424,-0.20284984807519124,0.22335327234540325,2021,3,0,0,0,0,NA,NA,NA,NA
MBOX,Freedom Day Dividend ETF,2021-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09480337453074306,-0.04321530231674042,0.1584367049695199,2021,3,0,0,0,0,NA,NA,NA,NA
MDCP,VictoryShares THB Mid Cap ESG ETF,2021-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13680069576002984,-0.19380992786184403,0.20924615519528025,2021,3,0,0,0,0,NA,NA,NA,NA
MDY,SPDR MidCap Trust Series I,1999-12-31,0,0.1731602318034664,-0.00849294641572662,-0.14526993529946486,0.3528898184694851,0.15891661208296126,0.12529018746600618,0.09984322214206665,0.07224618704258323,-0.3643754844935334,0.37563932285463886,0.2628015566929296,-0.02124984697250398,0.1781861943114984,0.33059800507695636,0.09397836089579914,-0.025123094619246,0.20462897590651077,0.159308055008218,-0.11288384561635811,0.2578095360579602,0.13502769232449952,0.24204615950316843,-0.13283709787194986,0.1607445346316454,1999,25,1,1,1,1,0.12284363866161918,0.08957908333130371,0.13037877367618278,0.09502775700615596
MDYG,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growt,2005-11-15,NA,NA,NA,NA,NA,NA,0.02978772942716778,0.11254400874085424,0.08963827455466578,-0.41613937326208417,0.5607410773101444,0.2732503655671883,-0.01301985798728966,0.1679984890400661,0.32514574839643573,0.07633686516913807,0.0180657069231338,0.14442829321827833,0.1960588095762572,-0.1046073915501088,0.2610082711768227,0.2257135455779524,0.18461937443869636,-0.1891888315380278,0.1729951188958998,2005,19,1,1,1,0,0.11732710881652486,0.08867445558249054,0.13959173146909754,NA
MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value,2005-11-15,NA,NA,NA,NA,NA,NA,0.02321711960995021,0.16284239202704345,-0.01939611807540875,-0.35565814873150425,0.34658326699524844,0.21091339405033935,-0.02852250482777763,0.1778750660806978,0.34153247947892207,0.12339732278197002,-0.07183052349667396,0.261358134506009,0.12311345703620911,-0.11951086330447568,0.2589230941592626,0.03680073703523257,0.30037625891569486,-0.07191507005607267,0.15354939594969852,2005,19,1,1,1,0,0.12687952842646966,0.0898165927502208,0.12581640991354903,NA
MEDI,Harbor ETF Trust Harbor Health Care ETF,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02599712795153963,0.23341492907013395,2022,2,0,0,0,0,NA,NA,NA,NA
MEDX,Horizon Kinetics Medical ETF,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06213317352269787,2023,1,0,0,0,0,NA,NA,NA,NA
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,2017-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1291994593762158,-0.4539766216386494,0.29539140257922414,-0.5331508416508719,0.5735909185122141,-0.08044618539554349,1.2394401787938962,2017,7,1,0,0,0,0.1440294633795034,NA,NA,NA
MFUS,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor U.S. Equi,2017-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11525653238912524,-0.06960735125358963,0.26167241624618787,0.10636323300631756,0.24101468197561648,-0.05820817251476329,0.11007368478314294,2017,7,1,0,0,0,0.12612240067682579,NA,NA,NA
MGC,Vanguard Mega Cap ETF,2007-12-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.00732694809266143,-0.3607625410768378,0.25250149782808884,0.13743533554734855,0.02343230518420735,0.16142843371277604,0.3203024400347543,0.12731542661294215,0.01399288457505787,0.11903098072496564,0.22609125170294075,-0.03455099709777398,0.31144630819405994,0.21569627209144837,0.27580295867085236,-0.19952281242916137,0.2976639336879725,2007,17,1,1,1,0,0.16137929652952954,0.12332260873303968,0.14015789275068058,NA
MGK,Vanguard Mega Cap Growth ETF,2007-12-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.0112784383350013,-0.3625384134495021,0.35015436786116827,0.14514558967651725,0.03084579368493134,0.17231983509005278,0.3259214051979529,0.13151352600995314,0.03638039858960829,0.06548720103964478,0.29491734428855554,-0.02907842369917424,0.3738422002788538,0.4101076175955316,0.2858235256801336,-0.33587418056196194,0.5167183498573287,2007,17,1,1,1,0,0.2020019075698447,0.14701188039597524,0.16406900599142982,NA
MGMT,Ballast Small/Mid Cap ETF,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03567267915355443,0.4040808914721348,-0.15318776045345428,0.17875363497213148,2020,4,0,0,0,0,NA,NA,NA,NA
MGV,Vanguard Mega Cap Value ETF,2007-12-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.00456668256382108,-0.35653573399169947,0.15745106864519154,0.13134911283024708,0.01373243524125644,0.1500708377304465,0.32176550942417714,0.12179246992333904,-0.00201950651382742,0.16762769138410283,0.16849892407921965,-0.04129071774441517,0.25541193774094895,0.02503483965988406,0.2592986910728927,-0.01215492961666586,0.09162483093929176,2007,17,1,1,1,0,0.11810650750778895,0.09851757216592327,0.11565893406010863,NA
MID,American Century Mid Cap Growth Impact ETF,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2734817596732877,0.10392372375235182,-0.2743802648305559,0.2219874036190046,2020,4,0,0,0,0,NA,NA,NA,NA
MIDE,Xtrackers S&P MidCap 400 ESG ETF,2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15176798090433774,-0.116245915572028,0.15196824255492913,2021,3,0,0,0,0,NA,NA,NA,NA
MIDU,Direxion Mid Cap Bull 3X Shares,2009-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8628404681056256,0.697300051738277,-0.25054325861078564,0.4911793462427276,1.2172587339059278,0.226197817899219,-0.15069880173801542,0.5893589796303553,0.46868435478825665,-0.3920586180984975,0.7737863779424208,-0.18312708058074256,0.7288976934990234,-0.49267855168083785,0.2779378527317993,2009,15,1,1,0,0,0.1018528856389549,0.09150379932413988,NA,NA
MILN,Global X Millennial Consumer ETF,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05167524681783408,0.24479628048442523,0.02571784973797775,0.3224250157633084,0.44769422223596855,0.13993452825616948,-0.3855451318225388,0.3627446803970978,2016,8,1,0,0,0,0.12814898782113326,NA,NA,NA
MISL,First Trust Exchange-Traded Fund First Trust Indxx Aerospace &,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08226207057805568,0.14780733402883084,2022,2,0,0,0,0,NA,NA,NA,NA
MKAM,MKAM ETF,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08229408568116625,2023,1,0,0,0,0,NA,NA,NA,NA
MLPA,Global X MLP ETF,2012-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00928958074168706,0.17882661794603072,0.04187082125562558,-0.30057892209461956,0.2060020072774131,-0.08296093394966098,-0.15690467492050608,0.11936568994250596,-0.339618359696611,0.39641240004519385,0.24596923402230808,0.15929811075894085,2012,12,1,1,0,0,0.08317000488874648,0.0013014073062556086,NA,NA
MLPR,ETRACS Quarterly Pay 1.5X Leveraged Alerian MLP Index ETN,2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14212928666436098,0.5732910617299589,0.4560899317932594,0.35869413577122566,2020,4,0,0,0,0,NA,NA,NA,NA
MLPX,Global X MLP & Energy Infrastructure ETF,2013-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1008055621124011,0.16214789839782617,-0.35265308066846246,0.361626072268727,-0.04520261765936861,-0.15465775481503607,0.19047846587245232,-0.2031498623593052,0.39627878038242814,0.19895987786723343,0.15770322964031602,2013,11,1,1,0,0,0.12952135388201125,0.04276689894486396,NA,NA
MMLG,First Trust Multi-Manager Large Growth ETF,2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20609123658002804,0.13232718161845836,-0.3918262245269586,0.45205237437658696,2020,4,0,0,0,0,NA,NA,NA,NA
MMTM,SPDR S&P 1500 Momentum Tilt ETF,2012-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01625957568230274,0.32295433361887493,0.1416154404474126,0.03762333231632309,0.06259189356314465,0.24407583023604265,-0.0461573470899852,0.29983062017773787,0.1927163731053387,0.2598319157227087,-0.16118368712637687,0.22495738488833128,2012,12,1,1,0,0,0.1494891591378662,0.1160339475319021,NA,NA
MOAT,VanEck Morningstar Wide Moat ETF,2012-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09642707761908542,0.30905478844958756,0.09194548283163416,-0.04931750081078756,0.21881690374052787,0.23182187352739647,-0.01279835334215739,0.3479507052509978,0.1483840152377296,0.24119339050614097,-0.13658074285905564,0.3188714981068925,2012,12,1,1,0,0,0.16951275681425892,0.12905566033870053,NA,NA
MODL,VictoryShares WestEnd U.S. Sector ETF,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07131358269009458,0.2374321985219008,2022,2,0,0,0,0,NA,NA,NA,NA
MOON,Direxion Moonshot Innovators ETF,2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2469572336261927,-0.13781825271582748,-0.6106785566802624,0.0985037075612356,2020,4,0,0,0,0,NA,NA,NA,NA
MOTE,VanEck Morningstar ESG Moat ETF,2021-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06876896859680537,-0.18661443747624065,0.18260486591263692,2021,3,0,0,0,0,NA,NA,NA,NA
MRNY,Tidal Trust II YieldMax MRNA Option Income Strategy ETF,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1960859234308081,2023,1,0,0,0,0,NA,NA,NA,NA
MSFD,Direxion Daily MSFT Bear 1X Shares,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03845275324681663,-0.3590711450683959,2022,2,0,0,0,0,NA,NA,NA,NA
MSFO,Tidal ETF Trust II YieldMax MSFT Option Income Strategy ETF,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18385472423363705,2023,1,0,0,0,0,NA,NA,NA,NA
MSFU,Direxion Daily MSFT Bull 1.5X Shares,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13274828138539185,0.8303396211522518,2022,2,0,0,0,0,NA,NA,NA,NA
MSFY,NEOS ETF Trust Kurv Yield Premium Strategy Microsoft (MSFT) ET,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06435807608522648,2023,1,0,0,0,0,NA,NA,NA,NA
MSOS,AdvisorShares Trust AdvisorShares Pure US Cannabis ETF,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4795297886956156,-0.29890410540855095,-0.7268464349574741,0.0028612959110974,2020,4,0,0,0,0,NA,NA,NA,NA
MSOX,AdvisorShares Trust AdvisorShares MSOS 2x Daily ETF,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7925080126369479,-0.3926174727534769,2022,2,0,0,0,0,NA,NA,NA,NA
MSTQ,ETF Series Solutions LHA Market State Tactical Q ETF,2022-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2352375782451509,0.4309969066944126,2022,2,0,0,0,0,NA,NA,NA,NA
MSVX,LHA Market State Alpha Seeker ETF,2020-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03955015452143251,0.06211524002010771,-0.00608680494866675,-0.00502626546063056,2020,4,0,0,0,0,NA,NA,NA,NA
MTUL,ETRACS 2x Leveraged MSCI US Momentum Factor TR ETN,2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06999286792644588,-0.3797421587772567,0.10659145249580648,2021,3,0,0,0,0,NA,NA,NA,NA
MVRL,ETRACS Monthly Pay 1.5X Leveraged Mortgage REIT ETN,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26886753877072933,0.2244464547410403,-0.4240457946477353,0.12307025619132904,2020,4,0,0,0,0,NA,NA,NA,NA
MVV,ProShares Ultra MidCap400,2006-06-21,NA,NA,NA,NA,NA,NA,NA,0.14206314110391638,0.04978959029455243,-0.67751786817905435,0.6812879764149178,0.5288046724510793,-0.13065317802284548,0.3383848445798472,0.713707389524388,0.15996832810574269,-0.07643019661473005,0.3938983599648227,0.30810171391635444,-0.25438999043191124,0.4949567722876662,0.06200497959915929,0.48426891615708656,-0.31957478185469623,0.22506698083285423,2006,18,1,1,1,0,0.14456800939614944,0.11083824182251312,0.1960450523459456,NA
MYY,ProShares Short MidCap400,2006-06-21,NA,NA,NA,NA,NA,NA,NA,-0.04633668342540831,-0.01419779882845329,0.33975296924744036,-0.35057725155541697,-0.2540501917008978,-0.06938178712510823,-0.1782819994101421,-0.27100584908831005,-0.11309525719803126,-0.00793163820514919,-0.19311200738794276,-0.14634148242377443,0.12792172458623652,-0.19975551756956425,-0.25936682907783704,-0.23053376722736196,0.10250630990258693,-0.09478044036128042,2006,18,1,1,1,0,-0.14566128866701322,-0.1101956192014657,-0.1522000379101358,NA
MZZ,ProShares UltraShort MidCap400,2006-07-13,NA,NA,NA,NA,NA,NA,NA,-0.14253964871927838,-0.0868272582276075,0.4721820891418156,-0.6207546282178029,-0.46223431790485425,-0.2003785112742957,-0.3344728221645291,-0.4721454308498936,-0.21837563338472463,-0.02968665964783656,-0.35998005512569453,-0.27717794992133415,0.22831075720401572,-0.3802873193827045,-0.5311694382886142,-0.4211127907536374,0.13050698066957978,-0.23675615052151264,2006,18,1,1,1,0,-0.3202529014493113,-0.2420893564142953,-0.31300981651122883,NA
NACP,Impact Shares Trust I Impact Shares NAACP Minority Empowerment,2018-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08761436819300938,0.30742747923390823,0.26028036936738985,0.27602489582103407,-0.23047890042561203,0.2967623003025954,2018,6,1,0,0,0,0.1597515650981205,NA,NA,NA
NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,2015-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27372522039741687,-0.12233262564567536,2.6871500302392217,-0.7396070250067015,1.8463029279994336,-0.3207746559907295,1.6819759554063296,-0.7523425191328075,2.596095916345601,2015,9,1,0,0,0,0.35795856914844215,NA,NA,NA
