ticker,fund_name,initial_date,return_1999,return_2000,return_2001,return_2002,return_2003,return_2004,return_2005,return_2006,return_2007,return_2008,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,inception_year,count_year_returns,flag_yrs_5,flag_yrs_10,flag_yrs_15,flag_yrs_20,return_5_yrs,return_10_yrs,return_15_yrs,return_20_yrs
DLTR,Dollar Tree Inc. Common Stock,1999-12-31,0,-0.24129032292361063,0.2616325977234899,-0.205111651166605,0.2238501965046611,-0.04323237197753882,-0.16788322292987046,0.25730987477766276,-0.13887035402166692,0.6084104137257571,0.15855125043311658,0.741614922431924,0.4819899767608216,-0.02394414449711446,0.3910255487835903,0.24742998116856585,0.09718676092947676,-5.180123659026536e-4,0.3903860732609692,-0.15832632793130574,0.04129764580975026,0.14875063699966629,0.30062942504349444,0.00654709750194348,0.00431278704625492,1999,25,1,1,1,1,0.09479161876864772,0.09673276427291522,0.16762138569723706,0.14175114365565467
DLX,Deluxe Corporation Common Stock,1999-12-31,0,-0.01937432463874777,1.1641034085868438,0.04590030687158486,0.01716721705365898,-0.06376556149525747,-0.1573525898857907,-0.11461848958832144,0.3429986500363451,-0.5174111451948451,0.06487310698592808,0.6371798664165509,0.03148853201860402,0.471464527889389,0.6585083900222943,0.21813731778848464,-0.106672586524852,0.33872270961914563,0.09165674428033375,-0.48984612845604847,0.3331540823474528,-0.389040253820519,0.13383250010128922,-0.4440075034750405,0.34915679936694444,1999,25,1,1,1,1,-0.07078836207275552,-0.05599172086947157,0.06203528018986382,0.005529690732272385
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03045233398958657,0.08577361489107371,-0.23064009339813576,0.2449021724058802,2020,4,0,0,0,0,NA,NA,NA,NA
DM,Desktop Metal Inc. Class A Common Stock,2019-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02886595242030254,0.7234470492856615,-0.7122093261803327,-0.7252525117759516,-0.4477941329220379,2019,5,0,0,0,0,NA,NA,NA,NA
DMAC,DiaMedica Therapeutics Inc. Common Stock,2012-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43670890072464386,-0.3349178587183804,-0.9350227434898096,0.8999999761581421,0.15578954038857828,1.2768669281309155,-0.4179999828338623,0.6666665847358859,1.090721761383406,-0.63214991195442,-0.5763806832629008,0.797354475799029,2012,12,1,1,0,0,-0.004857979407696389,-0.15548382943224148,NA,NA
DMAQ,Deep Medicine Acquisition Corp. Class A Common Stock,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00304575487143599,0.08146641706684732,0.09698679322697255,2021,3,0,0,0,0,NA,NA,NA,NA
DMF,BNY Mellon Municipal Income Inc. Common Stock,1999-12-31,0,0.21428772523207495,0.13858452944030053,0.10084398326312716,0.19832682856514916,0.08784878585278144,-0.05293998235436692,0.0962375722774731,-0.04743157514070972,-0.16835515776152998,0.3882985122337894,0.12240818684847388,0.18779000856554884,0.12053439169513736,-0.13295070716634505,0.21890306171520368,0.04864058082983846,-0.03538250299671719,0.08803445833754431,-0.0963164918536802,0.22529320211318749,0.04725741804265127,0.03151175378584736,-0.25156782342916784,0.07069104003964033,1999,25,1,1,1,1,0.011851672380003953,0.02546165128493927,0.05747255467522683,0.037017459425888743
DMK,DMK Pharmaceuticals Corporation Common Stock,1999-12-31,0,0.7407406319021361,0.46042562022582345,-0.5278554779812206,-0.23228835980994944,-0.0774918955831353,-0.8048100488889847,-0.9017857123090884,-0.18181816474187684,-0.2222222541085319,-0.07918579500268275,-0.32812498246937893,-0.20930230893793825,3.176470570488032,-0.47059300730782694,-0.03442878228651369,-0.12479739443896087,-0.41666666666666663,0.3968253968253967,-0.4886363636363637,-0.6887111118861606,-0.3073957571802176,0.2471654610439624,-0.7201653056558946,-0.9409079365007834,1999,25,1,1,1,1,-0.661467233001109,-0.4758343915074412,-0.3464928353385167,-0.4192313726262543
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,2003-02-03,NA,NA,NA,NA,0.2925019130561186,0.34222626027825,0.15445223453148604,-0.03839089791189376,-0.00335029940032616,-0.1125931868924308,0.448596653556371,0.375856236088459,-0.12282969614012262,-0.03069751991983194,0.3761917760743001,0.05328023651046587,-0.5909815177436164,0.8939271191407572,-0.06932259065003765,0.06119357646524226,0.4852086058044387,-0.3738790209633004,0.9892776405034274,0.7168169327048171,0.18992165653739,2003,21,1,1,1,1,0.3045979571266215,0.11779648246486363,0.13961460971654183,0.11830890818347539
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,2010-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1383653759474237,-0.00441713750134697,0.39220546948197654,0.06066824761826805,0.1692694253716993,0.1334444233786789,0.09986522354151116,0.23454789573591373,-0.02039251428624122,0.09098872360765475,-0.22302184294107796,0.17165284199824105,-0.2163635599611634,0.16785548980064147,2010,14,1,1,0,0,-0.01891564486001518,0.04827350316402823,NA,NA
DMRC,Digimarc Corporation Common Stock,1999-12-31,0,-0.670000022257081,0.1260607192000458,-0.38966639835014216,0.1728396392266378,-0.29924821837639104,-0.36695265220267503,0.48983038744765395,0.00341278409864842,0.13605461259301663,0.4960080187689011,1.002001557046464,-0.2039321244924213,-0.12082764986189144,-0.05123743181569606,0.4195223149838665,0.34475133828785,-0.17830727528940138,0.20500005086263015,-0.598893516239002,1.3144828533304147,0.40762812113777547,-0.16426760924032047,-0.5316616011776477,0.9534883385074506,1999,25,1,1,1,1,0.20026169226985524,0.06564367725269626,0.09222808930401172,0.05338179772232787
DMTK,DermTech Inc. Common Stock,2017-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515465894000377,0.04717949109199715,-0.392752224671844,1.6161290019905643,-0.5129469525400605,-0.8879746861038367,-0.01129942437402997,2017,7,1,0,0,0,-0.38821832830035174,NA,NA,NA
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,2021-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1788537041907673,-0.796630568967118,0,2021,3,0,0,0,0,NA,NA,NA,NA
DNB,Dun & Bradstreet Holdings Inc. Common Stock,2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01775151219460202,-0.17710843771382545,-0.3972582385472163,-0.02753911256756025,2020,4,0,0,0,0,NA,NA,NA,NA
DNLI,Denali Therapeutics Inc. Common Stock,2017-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27086248079091035,0.3209718282539913,-0.15682477226755687,3.808266462077431,-0.4675262973181167,-0.3764573897445538,-0.22833514934965304,2017,7,1,0,0,0,0.007627187581752404,NA,NA,NA
DNMR,Danimer Scientific Inc. Common Stock,2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.002127911268515,-0.6376010048993141,-0.7899061190516806,-0.4301675962771538,2020,4,0,0,0,0,NA,NA,NA,NA
DNOW,NOW Inc. Common Stock,2014-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15361842548995808,-0.3851535182169218,0.2939317135417898,-0.4611626720585529,0.05530377380954343,-0.03436430931327672,-0.3612099666773969,0.1894150649066373,0.4871194222475692,-0.10866142796586142,2014,10,1,0,0,0,-0.005559772137254004,NA,NA,NA
DNP,DNP Select Income Fund Inc. Common Stock,1999-12-31,0,0.372991005389419,0.13289322015593052,-0.034137339990713327,0.19454064319603104,0.16898106950542102,-0.06516529704027407,0.1209939692836386,0.05185346999577223,-0.3685739261134099,0.6025475455694402,0.1095292456484791,0.29151098879586423,-0.06623764113964781,0.07543424572019619,0.21058827081017317,-0.08323389089348743,0.23271134763991097,0.13286862722781367,0.035300899822168,0.3100494808161578,-0.13673730472174983,0.14050406205845123,0.10961167852069732,-0.1856089556575946,1999,25,1,1,1,1,0.03111309781879168,0.06460721834018801,0.1023448348974656,0.06477849302508698
DNTH,Dianthus Therapeutics Inc. Common Stock,2018-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6074380420410102,1.659649185035076,-0.4828495889512677,-0.4349490124848616,-0.9097065414310692,24.99999865889551,2018,6,1,0,0,0,0.1277989773417778,NA,NA,NA
DNUT,Krispy Kreme Inc. Common Stock,2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09660780031677808,-0.44926337312717046,0.47717701272753943,2021,3,0,0,0,0,NA,NA,NA,NA
DO,Diamond Offshore Drilling Inc. Common Stock,2022-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3866666158040364,0.25000004584972846,2022,2,0,0,0,0,NA,NA,NA,NA
DOC,Physicians Realty Trust Common Shares of Beneficial Interest,2013-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12352782367617988,0.3915347105192888,0.07287339028382056,0.1788587801293593,-0.00541203471372997,-0.05743633467248865,0.2471070483172868,-0.00705821887187629,0.11385275050055844,-0.1891222634491516,-0.01625540596447805,2013,11,1,1,0,0,0.019291980285059296,0.06143920131025937,NA,NA
DOCN,DigitalOcean Holdings Inc. Common Stock,2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8901176901424632,-0.682932917555243,0.44051824168960985,2021,3,0,0,0,0,NA,NA,NA,NA
DOCS,Doximity Inc. Class A Common Stock,2021-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05415092324310877,-0.3305405813239335,-0.16448153253524023,2021,3,0,0,0,0,NA,NA,NA,NA
DOCU,DocuSign Inc. Common Stock,2018-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00880952159202208,0.8490518269619898,1.9995952128046173,-0.31484482470685515,-0.6361368323991654,0.07271747973915232,2018,6,1,0,0,0,0.08204376375718847,NA,NA,NA
DOMA,Doma Holdings Inc. Common Stock,2021-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5009823182711198,-0.9108267731553926,-0.5911699609342993,2021,3,0,0,0,0,NA,NA,NA,NA
DOMH,Dominari Holdings Inc. Common Stock,1999-12-31,0,-0.09090913273593935,0.8980000253052445,-0.209694399045515,-0.14133336230502558,-0.4953415952599033,0.06153845914269884,-0.34202897296358437,-0.5110132431143821,-0.5855855855855856,1.4782608695652173,-0.3771929824561403,-0.8352112676056338,-0.7081196513607787,0.18008786671676158,-0.8660049606793485,-0.8611111187383184,-0.6350877067253959,0.3461538591770772,-0.5428571440549257,-0.4605428070482088,-0.3409091082949859,-0.32183909676531597,-0.6729810509757477,-0.21036587293874232,1999,25,1,1,1,1,-0.42608605816454415,-0.5619410874511653,-0.5096289427836078,-0.4864446946066242
DOMO,Domo Inc. Class B Common Stock,2018-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28095239159866703,0.1064697015762006,1.936003797134323,-0.22220482800572805,-0.7129032215888491,-0.27738763151363255,2018,6,1,0,0,0,-0.1211818485568491,NA,NA,NA
DORM,Dorman Products Inc. Common Stock,1999-12-31,0,-0.6418914564854383,3.196221046355171,0.4546762804543458,0.5331355229519528,0.6122581204848905,-0.24129660680884668,0.14240519938077978,0.3194828551022362,-0.0762770752765336,0.18712116887271105,1.31269945439449,0.01903972280413279,1.000388237525791,0.5857385589576356,-0.13865096950080158,-0.01657342509786275,0.5390772209782468,-0.16315355279591315,0.4723584812188863,-0.1588535431640089,0.146592687469294,0.3016586331889559,-0.2843995998770493,0.03140844354224659,1999,25,1,1,1,1,-0.015136982573060065,0.04057167666992134,0.18774920867073086,0.16844204056595258
DOUG,Douglas Elliman Inc. Common Stock,2021-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05193726375700103,-0.630958624771885,-0.22561379440695903,2021,3,0,0,0,0,NA,NA,NA,NA
DOV,Dover Corporation Common Stock,1999-12-31,0,-0.096400863196494,-0.07384450227312722,-0.20059884179970056,0.3876493299752288,0.07166425634674023,-0.01802921018315473,0.22855211554567711,-0.0444773192915584,-0.26930578791618043,0.3038381935571093,0.4371951054315617,0.01399215845421153,0.15707808103732113,0.4956301253922244,-0.08835186252038674,-0.1241710327565574,0.25368875812241964,0.37683021268160233,-0.11106565009857904,0.6579723171956344,0.11527746668701068,0.4573457038183051,-0.24339131786898405,0.15216641886170643,1999,25,1,1,1,1,0.18626540223022903,0.11150025909291972,0.161637005356285,0.11321540408297492
DOW,Dow Inc. Common Stock,2019-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1481991032350023,0.07881530701939221,0.0681197043535835,-0.06646239792925579,0.14706285293722687,2019,5,0,0,0,0,NA,NA,NA,NA
DPCS,DP Cap Acquisition Corp I Class A Ordinary Shares,2022-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03323261969428648,0.06140351855621517,2022,2,0,0,0,0,NA,NA,NA,NA
DPCSU,DP Cap Acquisition Corp I Unit,2021-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00497010288021959,0.01186942528527446,0.05474100143452021,2021,3,0,0,0,0,NA,NA,NA,NA
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,2011-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06339272384509775,0.00656423562832064,0.2200632052928435,0.2119556130048947,-0.2594074552389052,0.1497389322485625,0.09115547309485296,-0.15841142813618814,0.4067707018869333,-0.08913750485849836,0.3036842005985765,0.03148894316820527,-0.25068619650523327,2011,13,1,1,0,0,0.052435210527370435,0.020382167229377357,NA,NA
DPZ,Domino's Pizza Inc Common Stock,2004-07-13,NA,NA,NA,NA,NA,0.3233218759917593,0.3849789292583792,0.1791082485715767,-0.18946363574233172,-0.6439910260509325,0.7791933833307487,0.9033412015869856,1.1285269715583244,0.38607913915540615,0.6208084799408442,0.3691386783247588,0.1951732264831454,0.4468539147015236,0.19822405054463976,0.32370245656972263,0.1962986850700912,0.3162755854293149,0.4839380805687945,-0.3788055775841629,0.20692447180117668,2004,20,1,1,1,0,0.11866995588190288,0.2072970121183566,0.365102713105661,NA
DRCT,Direct Digital Holdings Inc. Class A Common Stock,2022-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19166668256123864,5.136082642075109,2022,2,0,0,0,0,NA,NA,NA,NA
DRH,Diamondrock Hospitality Company Common Stock,2005-05-26,NA,NA,NA,NA,NA,NA,0.16510934558111745,0.5788364963281962,-0.12171105187028076,-0.6377409481569811,0.6767930831864586,0.4167648002710933,-0.168517726258956,-0.03540849108586408,0.3278764241219705,0.3287666640889402,-0.3230632704909612,0.25940989052975927,0.02434245478338992,-0.1683936581459734,0.29766915827849494,-0.25541509715171296,0.16484838086600218,-0.1379721826719963,0.16345790378260672,2005,19,1,1,1,0,0.02452819071778256,0.0085899659581965,0.06992134123184401,NA
DRI,Darden Restaurants Inc. Common Stock,1999-12-31,0,0.26718295196939823,0.55223079294877,-0.13101573008788736,0.03327222762564208,0.3228028738775943,0.4128369864883736,0.03830395628338823,-0.3006598250140925,0.04466224216801273,0.279634368323439,0.3626017385719515,0.0130734618374122,0.0258493581054362,0.260221997068695,0.12744260169190147,0.25580290871187183,0.1818844795689345,0.3599397859635447,0.06888072888928787,0.12290698242436315,0.10452189009049984,0.29475117378873783,-0.0483985085997124,0.22825760737952905,1999,25,1,1,1,1,0.13420041008140338,0.16398903229273132,0.16916108998504442,0.14415422493790198
DRMA,Dermata Therapeutics Inc. Common Stock,2021-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6647398862518294,-0.7649425246800909,-0.9067848410089856,2021,3,0,0,0,0,NA,NA,NA,NA
DRQ,Dril-Quip Inc. Common Stock,1999-12-31,0,0.1255144032921811,-0.2950639742166077,-0.29875521365034785,-0.03550298195343426,0.4883436419876024,0.9455894607431724,0.659322000611483,0.4213483162485354,-0.6315127508963614,1.7537785915137216,0.37606235571201285,-0.1531137588648026,0.1098450834162208,0.5048596264573397,-0.30201034163627716,-0.228072501617008,0.01384433059533418,-0.2056619255791622,-0.3704402472467603,0.5621045213053633,-0.36857810838668226,-0.3355840733431551,0.3805894133623726,-0.1435406554132863,1999,25,1,1,1,1,-0.04972739372273871,-0.14381420874952733,0.0084523486644279,0.053857620233582315
DRRX,DURECT Corporation Common Stock,2000-09-28,NA,-0.16702819956616055,-0.03416665395100915,-0.8257118162467921,0.23762371563208107,0.3119999694824218,0.545731766531683,-0.12426033811158645,0.4481982171617725,-0.47278382710819855,-0.2713864409686315,0.3967610904597514,-0.6579710089642068,-0.22033901181723692,0.8804347386657618,-0.5433525755051001,1.7974683689471331,-0.3936651860981042,-0.3134328305097218,-0.4782608380164445,6.91666635208661,-0.4552631378173828,-0.5217391664905211,-0.6505050331849775,-0.8294797782459173,2000,24,1,1,1,1,-0.3424600450795815,-0.2866862579259304,-0.23667383074036663,-0.1708261460461944
DRVN,Driven Brands Holdings Inc. Common Stock,2021-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17429269707965123,-0.1876858913269643,-0.4778469239201149,2021,3,0,0,0,0,NA,NA,NA,NA
DSGN,Design Therapeutics Inc. Common Stock,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3704792442210586,-0.5207846659502899,-0.7417153960769223,2021,3,0,0,0,0,NA,NA,NA,NA
DSGR,Distribution Solutions Group Inc. Common Stock,1999-12-31,0,0.23705861629706185,0.01646950449124129,0.24407059231732076,0.1180547056634964,0.5743086882856563,-0.2166494341111607,0.2543843699296806,-0.13901092862572495,-0.3643021900407566,-0.19562079528369591,0.4640363362173654,-0.34423955642560555,-0.3305615313976764,0.23737378505258988,1.1812244337432238,-0.1261227177577232,0.01927189928219164,0.03991599972239257,0.27676769218059505,0.6487341090246501,-0.02284066528908013,0.07542722773712773,-0.3267579797196062,0.7124253360472947,1999,25,1,1,1,1,0.1484073912702153,0.1781567869579106,0.08276287955063477,0.052655516847070816
DSKE,Daseke Inc. Common Stock,2015-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00416666252745545,0.04564310837271601,0.41765873710434587,-0.7424772514638968,-0.1413043400797368,0.8386075268894275,0.7280550879058747,-0.4332669244183656,0.423550140599918,2015,9,1,0,0,0,0.17092058907335517,NA,NA,NA
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,2013-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11350923596303408,0.03229811602044585,-0.09878056347208396,0.29648332703229774,0.1638741384583371,-0.06042298775869503,0.25097578882038407,-0.06491229961171874,0.07389238404403642,-0.226058541554794,0.22297683667895665,2013,11,1,1,0,0,0.035231959302024274,0.04602710337060878,NA,NA
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,1999-12-31,0,0.23664957302960543,0.04701783717741548,0.02700217302510132,0.17184429362524334,0.03811439760891155,0.01876192624098971,0.2507081683851773,-0.13416115537026352,-0.241356130513224,0.4830934258269819,0.05432490027944881,0.2328148092550102,0.14662288192973194,-0.15011666232044207,0.15196182970598926,0.08048987722231038,0.05643877491395122,0.12872834259673382,-0.13599333377780853,0.2056509600299783,0.03324725912540627,0.10892749886670729,-0.2703674006455725,0.03181268611068599,1999,25,1,1,1,1,0.00787534353992747,0.029210895745233945,0.06314124184534009,0.03965840906202489
DSP,Viant Technology Inc. Class A Common Stock,2021-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7966261593577751,-0.5857805242113394,0.7139303231781648,2021,3,0,0,0,0,NA,NA,NA,NA
DSS,DSS Inc. Common Stock,1999-12-31,0,-0.5555555454112866,-0.85937500320971,0.2222221816451464,7,0.6227272917414899,0.7717087701233998,-0.12252964235177756,-0.4153153382210591,-0.718027737343878,0.33879778836307306,1.1999999821129617,-0.5269016584455399,-0.14901956235188174,-0.04608296466443262,-0.78260869910391,-0.6199999963480631,-0.02631580844149994,1.7027027293786476,-0.5927777897480151,-0.5893587988425701,-0.3089701064697339,-0.8923076874962924,-0.7559523691252179,-0.2119512374606027,1999,25,1,1,1,1,-0.6420401236568738,-0.5305119565107888,-0.3909527652651701,-0.3401607391538414
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,1999-12-31,0,0.06180827619122775,0.1404381239144652,-0.01281683915963094,0.4081243181633947,0.10355689527335632,-0.01071808707047317,0.3009829707392111,-0.15291426392607987,-0.47985020694865055,0.6381294671401248,0.1558979444039703,0.10412161624297034,0.19989151496928015,0.00612766452276014,0.00489435495011902,-0.02235242934171588,0.20320054266122312,0.10735650985413492,-0.09993972913873728,0.23881613821346992,0.01604137647844061,0.19419289470934983,-0.15460029013975152,0.3036233866675928,1999,25,1,1,1,1,0.10621971393386409,0.0691550152708682,0.11215614285364706,0.05790442606212154
DT,Dynatrace Inc. Common Stock,2019-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06079659674627913,0.710276749509932,0.3947307103227189,-0.3653686792803464,0.4279373294030995,2019,5,0,0,0,0,NA,NA,NA,NA
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06015621577841212,-0.00191950895310399,-0.2306179080305414,0.0896790668943408,2020,4,0,0,0,0,NA,NA,NA,NA
DTC,Solo Brands Inc. Class A Common Stock,2021-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1124361401070455,-0.7619961611405726,0.6559139247408687,2021,3,0,0,0,0,NA,NA,NA,NA
DTE,DTE Energy Company Common Stock,1999-12-31,0,0.30645341058337805,0.13091124523762443,0.16015526740682784,-0.104557035310068,0.1500082260923703,0.04742216860653237,0.17592838235098496,-0.05129133513104478,-0.14426312667291707,0.3041219381913258,0.08944384532087146,0.2594504369821147,0.14939930427463333,0.14960791659024886,0.34799938411110354,-0.03692193345785688,0.26955917978119315,0.14590605106490973,0.04207443579961967,0.21385075444869872,-0.02855177603898251,0.19354111609727043,0.012352560015217,-0.02813015982256717,1999,25,1,1,1,1,0.06726543710404798,0.10545587392161537,0.13225069248332022,0.10532700560342678
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,1999-12-31,0,0.12254974895440274,0.12346850457315006,0.15932164806264226,0.09108461850303406,0.0453830825432282,-0.01736760179530472,0.09914117827844082,-0.03275851900972182,-0.10829983374755205,0.2832512357830945,0.07665994619906935,0.1474665125224508,0.0998050483559174,-0.11846918781783378,0.15945389487749417,0.04185228657969309,0.01085904679484528,0.0216465604249505,-0.07244763462164638,0.23435991675215329,0.04108773014757561,0.00104307360462185,-0.2113447879229371,0.02178959000786973,1999,25,1,1,1,1,0.007224105535391878,0.018361543138854408,0.04163018957983056,0.02969560303737162
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,2021-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04780877861992572,-0.299174507280039,0.2669919947593389,2021,3,0,0,0,0,NA,NA,NA,NA
DTI,Drilling Tools International Corporation Common Stock,2021-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03959384513142994,-0.6874999883584676,2021,3,0,0,0,0,NA,NA,NA,NA
DTIL,Precision BioSciences Inc. Common Stock,2019-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20355504112231892,-0.39956805947024066,-0.11270982131177164,-0.839189185752525,-0.6932773228220083,2019,5,0,0,0,0,NA,NA,NA,NA
DTM,DT Midstream Inc. Common Stock,2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17176894159567468,0.20727829554586472,0.04710949708608836,2021,3,0,0,0,0,NA,NA,NA,NA
DTST,Data Storage Corporation Common Stock,2012-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8400000035762787,0.12500006984919465,-0.666666687362723,0.33333333333333326,0.5,0.16666669771075315,1,-0.14285716566504258,0.16666669771075315,20.857142355369064,-0.5163398540036791,0.9459459981925292,2012,12,1,1,0,0,0.830850544330336,0.4142135623730949,NA,NA
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,2018-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04571319780397187,0.2502441669252007,0.06751672565220801,-8.988845158995895e-4,-0.13300640632096805,0.22059647552709816,2018,6,1,0,0,0,0.07130564619116475,NA,NA,NA
DUK,Duke Energy Corporation (Holding Company) Common Stock,1999-12-31,0,0.759748932139265,-0.05359679860119137,-0.4816588611532633,0.11781200150378336,0.30193533236573256,0.15660343325974746,0.2623919144078868,0.09193779157388816,-0.216774345528139,0.22000707727529645,0.0946850385763105,0.301872603420672,0.01317258238169172,0.1300328588847548,0.2634849404161326,-0.10771967111635929,0.13436329251830048,0.1295574229848666,0.07415911476611736,0.10288184722925496,0.0477145950209592,0.19111335403741456,0.02026471894929615,-0.01626432289792645,1999,25,1,1,1,1,0.06675152758085234,0.07922422494051928,0.10155814209098901,0.10168697135141946
